1,50,-1.239144,0.250000,287.750000
2,50,-3.203884,0.250000,295.000000
3,50,-0.000000,1.000000,152.250000
4,50,-0.000000,1.000000,129.000000
5,50,-5.945770,0.750000,143.500000
6,50,-0.000000,1.000000,181.750000
7,50,-0.000000,0.000000,300.000000
8,50,-0.000000,1.000000,134.250000
